hr,temp,gsr,mood
83.00395509995045,33.78729265053747,407.49310581014976,Focused
107.62186271512238,35.58201170118448,591.6431637412425,Stressed
62.7,31.96,158.0,Fatigued
58.42982659024825,31.14543552260461,195.62092131303095,Fatigued
71.4,33.12,205.9,Relaxed
65.8,32.21,255.6,Fatigued
83.7,34.37,375.4,Focused
81.4,33.28,366.9,Stressed
80.2,33.24,328.6,Stressed
78.6,33.4,376.9,Stressed
77.38118935029965,33.765296644801744,478.5354605855814,Focused
99.5,35.53,539.9,Focused
111.7,36.47,667.2,Stressed
58.7,31.54,164.5,Fatigued
84.56267780305554,34.54628333803663,350.5126937563052,Focused
70.9,32.89,179.5,Relaxed
61.6,31.79,177.4,Fatigued
63.6,32.71,172.6,Relaxed
90.7,35.0,477.8,Focused
57.1,31.86,156.4,Fatigued
98.4,35.58,569.0,Stressed
80.9,34.33,333.3,Focused
79.7,34.54,407.4,Focused
71.6,33.12,314.8,Fatigued
82.6,34.26,335.5,Focused
81.6158785648025,36.43034992439851,794.5978043804689,Stressed
60.2,31.94,186.9,Fatigued
69.9,33.15,228.9,Relaxed
73.5,33.92,317.5,Relaxed
99.1,35.54,521.9,Focused
55.3,31.78,174.6,Fatigued
84.3180979768569,34.71575516826124,347.5095518231272,Focused
92.7,34.85,496.7,Focused
81.8,33.62,380.3,Stressed
79.6,33.3,384.3,Stressed
61.79884214394874,31.048290497930594,94.31478465505882,Fatigued
57.3,31.64,165.2,Fatigued
74.5,33.73,311.7,Relaxed
64.0,32.77,172.0,Relaxed
96.3,35.46,550.3,Stressed
101.025777386687,35.7643942225137,515.4495540104014,Stressed
62.7,32.69,192.1,Relaxed
56.9,31.94,195.7,Fatigued
71.4,32.74,197.2,Relaxed
109.2,35.98,638.3,Stressed
97.8,35.32,538.8,Focused
72.2,32.9,278.9,Fatigued
64.5,33.27,232.2,Relaxed
61.9,31.42,181.7,Fatigued
65.3,32.75,178.4,Relaxed
55.6,31.2,147.6,Fatigued
75.7,33.99,329.2,Relaxed
49.607120932571064,31.314153401670442,189.40375705073515,Fatigued
104.5,35.85,582.7,Stressed
66.9,33.34,210.4,Relaxed
80.6,34.32,400.5,Focused
66.0720527118041,33.40261489841802,156.80848493461835,Relaxed
62.335368329382504,32.30463543031537,122.39433045114133,Fatigued
72.2,33.35,222.6,Relaxed
78.6,33.33,387.6,Stressed
71.7,33.46,269.0,Relaxed
66.85953001039587,33.391731570282076,211.93976634631915,Relaxed
74.1,33.81,238.4,Relaxed
104.68110077344511,36.72877207488805,649.6428084509001,Stressed
110.6,36.54,645.6,Stressed
106.0,36.27,653.6,Stressed
83.8,34.08,389.7,Focused
88.13239993401753,34.99211240882862,324.7729905231035,Focused
60.4,31.72,170.4,Fatigued
63.4,33.18,165.1,Relaxed
83.8,34.38,405.7,Focused
54.735603846397794,31.31793497775466,174.52107347008905,Fatigued
53.8,31.22,162.7,Fatigued
62.321486581511934,32.875195306952115,173.93890373100893,Relaxed
60.4,32.04,180.3,Fatigued
88.9,34.27,467.0,Stressed
67.8,33.07,209.9,Relaxed
107.3,35.92,605.4,Stressed
67.34824177871354,32.82362726302934,245.51802104132474,Relaxed
76.2,33.98,318.3,Relaxed
68.10391350758067,33.39708584769074,269.05313764382714,Relaxed
73.6,33.63,289.7,Relaxed
68.3,32.71,168.0,Relaxed
107.0,36.12,600.3,Stressed
74.3,33.83,299.8,Relaxed
86.0,34.63,393.9,Focused
85.0,34.47,410.3,Focused
100.5,35.31,618.9,Stressed
63.4,32.38,162.3,Relaxed
79.8,33.78,308.6,Focused
61.3,31.77,177.6,Fatigued
63.5,32.44,160.0,Fatigued
78.76770616404177,33.68388529404134,404.9189223458907,Focused
64.7,32.94,190.1,Relaxed
84.8,34.84,418.9,Focused
66.1,33.09,185.4,Relaxed
79.3,33.48,386.6,Stressed
57.6,31.52,153.4,Fatigued
97.3,35.27,523.1,Focused
61.3,31.77,184.0,Fatigued
78.2,33.96,333.1,Focused
89.9,34.84,418.9,Focused
108.4,36.47,603.1,Stressed
101.0,35.61,597.5,Stressed
76.0,33.51,356.6,Stressed
100.8,36.0,580.6,Stressed
81.4,34.02,344.1,Focused
84.5,34.61,380.0,Focused
60.2,32.26,199.9,Fatigued
65.65860807077209,32.67916305884252,238.28930234859536,Relaxed
80.1,34.38,348.4,Focused
63.9,32.25,175.3,Fatigued
76.1,33.78,298.2,Relaxed
104.95072212715475,36.69869677333983,592.1229718140697,Stressed
62.02630609124694,30.84301720004332,145.13298247881107,Fatigued
53.7,31.07,159.1,Fatigued
77.0,33.81,267.4,Relaxed
102.3,36.23,612.5,Stressed
62.5,32.78,160.9,Relaxed
89.7,34.9,456.1,Focused
86.9,34.38,420.3,Stressed
57.9,31.61,171.1,Fatigued
111.52032594154679,37.01344688808628,649.3905017943316,Stressed
56.9,31.25,164.9,Fatigued
55.1,31.28,172.5,Fatigued
62.8,31.96,220.0,Fatigued
73.8,33.58,241.8,Relaxed
73.4,33.38,257.7,Relaxed
58.0,30.8,157.5,Fatigued
82.1,34.13,311.4,Focused
65.8,32.86,164.5,Relaxed
57.9,32.02,168.8,Fatigued
75.1,33.24,330.0,Stressed
74.3,33.71,307.6,Relaxed
56.8,31.36,161.6,Fatigued
84.5,33.96,423.6,Stressed
59.0,32.47,170.6,Fatigued
86.4,33.76,448.9,Stressed
67.18118273171662,32.971919940203534,227.45584954773247,Relaxed
57.1,32.11,166.7,Fatigued
108.0,36.19,603.7,Stressed
92.32745065239328,38.34799562157594,724.7591323220752,Stressed
80.2,33.8,360.6,Focused
101.2,35.78,594.5,Stressed
84.0,33.89,362.9,Focused
58.0,31.37,139.5,Fatigued
62.8,32.39,264.4,Fatigued
62.2,31.88,217.8,Fatigued
63.0,32.64,174.2,Relaxed
61.2,31.87,152.5,Fatigued
59.5,32.59,181.2,Relaxed
67.8,32.65,201.0,Relaxed
61.4,32.29,157.6,Relaxed
60.6,31.95,186.9,Fatigued
69.6,33.41,225.2,Relaxed
112.5048630375443,36.73298438619061,694.9195351982075,Stressed
78.1,33.98,356.6,Focused
51.59577976363105,31.372298800847613,123.68899481193228,Fatigued
74.3,33.44,230.4,Relaxed
65.85102819143859,33.264353023867535,206.7969040186739,Relaxed
86.3,34.5,413.4,Focused
67.95091319639202,33.233324338002824,187.88118622020633,Relaxed
56.8,31.7,160.9,Fatigued
64.16228058658395,32.358562224234895,151.23642600481946,Relaxed
110.3,36.04,629.2,Stressed
63.5,32.43,184.8,Fatigued
57.4,31.93,155.8,Fatigued
79.0,33.51,285.3,Relaxed
67.1,32.61,262.0,Fatigued
99.1,35.01,547.2,Focused
83.5,34.49,420.0,Focused
67.5,32.88,177.4,Relaxed
53.0,31.29,127.2,Fatigued
94.2,35.44,480.7,Focused
93.6,34.98,507.6,Focused
79.8,34.1,343.4,Focused
65.25602773102136,32.41113576801779,189.29334723026045,Relaxed
104.4,35.6,585.3,Stressed
66.86517873321313,32.94792272397432,165.14277750462196,Relaxed
76.4,33.85,296.0,Relaxed
74.4,34.08,291.6,Relaxed
81.8,34.14,361.3,Focused
74.0,33.36,258.0,Relaxed
88.40056839212687,33.55352732755591,307.8678061388061,Focused
115.36767031326383,35.862717251900015,641.1261255677778,Stressed
102.9,35.19,612.1,Stressed
81.4,33.95,394.8,Focused
100.0,35.07,514.5,Stressed
99.7,35.21,513.3,Focused
78.0,33.76,351.2,Focused
83.90933913643092,35.04503082036004,838.0070718236586,Stressed
96.8,35.32,525.0,Stressed
63.4,32.72,173.1,Relaxed
57.2,31.73,163.5,Fatigued
106.7,35.99,570.8,Stressed
62.6,32.39,189.5,Relaxed
71.5,33.51,266.8,Relaxed
66.2451228353418,33.38215690586038,198.31357583514307,Relaxed
55.6,31.5,133.8,Fatigued
55.676259567728785,32.75112283251117,142.7175527577423,Relaxed
74.6,32.86,303.9,Fatigued
69.5,33.2,238.4,Relaxed
90.5,34.34,474.6,Stressed
56.9,31.6,160.6,Fatigued
90.3,34.9,469.8,Focused
85.1,34.27,426.9,Focused
100.1,35.12,511.8,Focused
88.6,34.92,493.6,Focused
65.56687005841701,33.121904553533106,277.46494153486884,Relaxed
67.3,32.67,200.3,Relaxed
93.1,34.89,504.6,Stressed
93.7,35.15,515.4,Focused
71.9,33.13,205.9,Relaxed
54.3,31.1,145.8,Fatigued
110.44716738718441,35.711726687520105,833.2450649220154,Stressed
73.4,32.6,288.7,Fatigued
105.7,35.71,649.8,Stressed
65.2,32.64,171.6,Relaxed
99.8,35.79,536.8,Focused
64.1,32.3,169.9,Fatigued
108.1,35.88,648.6,Stressed
55.2,31.86,188.0,Fatigued
66.8,32.83,179.8,Relaxed
98.5,35.31,555.4,Stressed
92.9,34.66,494.3,Stressed
62.3,32.14,226.6,Fatigued
65.071996020625,32.647168588713,265.85971708603455,Relaxed
75.5,33.51,302.8,Relaxed
73.5,33.64,306.7,Relaxed
68.5,33.34,210.5,Relaxed
65.35332039604545,33.219285960384646,294.4768047445297,Relaxed
106.3,35.7,566.8,Stressed
74.6,33.26,274.8,Relaxed
73.9,33.63,301.4,Relaxed
66.5,32.33,217.3,Fatigued
68.6,33.07,188.1,Relaxed
102.0,35.9,592.6,Stressed
107.9,36.37,664.4,Stressed
73.971299318762,33.10599144076962,217.27325434324354,Relaxed
130.51806441730074,35.95073770867982,821.7974827760447,Stressed
89.2,34.85,484.9,Focused
54.2,31.41,157.1,Fatigued
85.0,34.58,385.4,Focused
96.3,35.58,551.5,Focused
70.9,33.76,248.9,Relaxed
83.8,34.0,388.7,Focused
65.4,33.26,202.4,Relaxed
52.40512716598771,31.160721690058768,122.8576231758644,Fatigued
88.4,34.49,419.5,Focused
103.1,35.91,561.0,Stressed
109.6,36.31,632.4,Stressed
108.4,36.02,628.9,Stressed
62.3,32.91,151.6,Relaxed
98.4,35.35,544.7,Stressed
70.1,32.92,201.2,Relaxed
61.916491872962396,31.894970343484427,76.45572794137118,Fatigued
112.6,36.36,605.9,Stressed
104.0,35.91,557.5,Stressed
70.0,33.78,213.7,Relaxed
110.1,36.46,648.7,Stressed
68.86502956881988,33.30754062947276,187.49412320822898,Relaxed
67.0,32.78,182.8,Relaxed
61.7,33.1,195.8,Relaxed
79.1,34.07,318.3,Focused
85.0,34.25,379.1,Focused
64.9,32.25,256.0,Fatigued
61.7,32.5,174.8,Fatigued
61.8,31.92,176.1,Fatigued
56.6,31.41,143.2,Fatigued
85.0,34.22,429.4,Stressed
70.0,32.46,273.5,Fatigued
62.7,32.39,169.7,Relaxed
98.9,35.52,539.3,Focused
75.0,34.12,301.3,Relaxed
91.53609138842941,35.614916935962334,357.4616924605694,Focused
62.4,32.61,166.5,Relaxed
99.2,35.24,537.4,Focused
67.1,33.28,218.9,Relaxed
64.2,32.62,181.6,Relaxed
90.9,34.51,455.7,Stressed
61.3,32.67,197.4,Fatigued
67.9,32.65,291.6,Fatigued
78.3,33.98,350.4,Focused
67.3,32.93,182.6,Relaxed
75.0,33.57,269.1,Relaxed
87.3,34.6,464.2,Stressed
63.2,32.81,170.2,Relaxed
52.776995070965796,31.79645592518633,160.1337879790706,Fatigued
58.3,31.89,164.7,Fatigued
91.1,34.98,504.6,Focused
104.1,35.73,571.0,Stressed
75.4,33.67,261.7,Relaxed
68.0,33.18,172.6,Relaxed
82.3,33.99,369.3,Focused
63.1,32.79,207.8,Relaxed
88.4,34.21,467.9,Stressed
59.75938004730918,32.036997218555385,124.68507024252855,Fatigued
88.2,34.93,429.6,Focused
108.1,35.92,627.7,Stressed
69.8,33.61,266.6,Relaxed
66.0,32.18,168.1,Fatigued
53.7,31.54,155.4,Fatigued
87.2,34.3,419.8,Stressed
79.0,33.61,406.2,Stressed
99.7,35.33,529.8,Focused
103.3,35.23,567.2,Stressed
61.2,31.66,205.0,Fatigued
54.6,31.2,136.3,Fatigued
61.6,32.05,143.7,Fatigued
52.7,31.28,130.9,Fatigued
65.61287594214201,32.9953166731874,196.1999662547658,Relaxed
62.4,33.08,189.4,Relaxed
60.5,31.98,207.9,Fatigued
111.20254350150307,36.230718785608296,862.0789164000058,Stressed
107.9,35.89,622.4,Stressed
61.7,32.01,201.4,Fatigued
53.3,31.33,162.8,Fatigued
57.913526237208316,31.60325512745597,128.70976332105366,Fatigued
79.13192383209034,33.92409435888319,388.25140899502,Focused
84.5,34.58,392.6,Focused
75.4,33.31,297.7,Relaxed
59.8,32.4,182.2,Relaxed
75.41752003807001,34.038573645257685,342.9877947969467,Focused
57.653387596716186,30.24906814342563,196.33405475945665,Fatigued
62.8,33.13,195.9,Relaxed
61.4,32.09,185.8,Fatigued
82.3,34.32,379.2,Focused
85.7,34.81,392.7,Focused
112.3985900315214,35.25962192711444,592.2660985521773,Stressed
106.4,36.33,636.7,Stressed
76.5,33.94,308.8,Relaxed
99.2,35.54,563.2,Stressed
53.9,31.34,130.3,Fatigued
55.217527835764805,32.09446965801552,149.62039737812978,Fatigued
72.51726658741273,32.51330830204068,258.9300735998342,Relaxed
50.694783476568325,30.815884480656326,178.10039286216994,Fatigued
80.95038834114442,34.16454669447366,414.67526563467214,Focused
68.89488156144347,32.505823756737556,239.54422133117174,Relaxed
76.7,33.88,333.6,Focused
97.0,35.55,515.3,Focused
70.4,33.67,261.7,Relaxed
62.5,32.8,148.4,Relaxed
100.9,35.41,520.6,Focused
106.4,35.72,613.5,Stressed
86.2088880226584,35.28728370633201,295.6895987887541,Focused
79.1,34.16,341.3,Focused
77.1,33.2,277.6,Relaxed
83.9,34.14,417.9,Stressed
55.0,31.32,131.4,Fatigued
97.8,35.35,552.5,Stressed
79.3,34.12,352.1,Focused
74.7,33.28,287.1,Relaxed
57.3,31.22,145.1,Fatigued
102.7,35.99,636.2,Stressed
62.5,32.44,170.2,Fatigued
75.3,33.8,316.0,Relaxed
82.5,34.38,359.9,Focused
69.4893836033651,32.77045556935289,242.0536536391426,Relaxed
59.3,31.98,141.7,Fatigued
58.5,32.14,186.1,Fatigued
88.2,34.32,427.7,Stressed
101.3,35.58,575.5,Stressed
69.2,32.96,199.7,Relaxed
78.0,33.9,311.5,Relaxed
67.3,32.94,199.1,Relaxed
120.4809914258693,36.97846286433243,444.1008908481608,Stressed
63.7,33.19,192.9,Relaxed
80.0,33.99,354.3,Focused
105.2,36.1,634.6,Stressed
104.5,36.11,611.0,Stressed
65.5,32.62,176.9,Relaxed
69.6,33.0,314.0,Fatigued
62.3,32.72,207.7,Relaxed
57.5,31.11,154.6,Fatigued
78.83313927432118,34.287646058463785,417.352886991949,Focused
65.9,32.45,154.2,Fatigued
80.4,34.16,331.3,Focused
57.5,31.38,177.6,Fatigued
62.1,32.3,179.1,Fatigued
105.4,35.96,574.1,Stressed
97.9,35.06,502.8,Focused
74.88885118172395,34.98064487567933,276.3874608630712,Focused
53.56639013295315,32.35521228416926,97.12114592839345,Fatigued
74.8,33.14,303.0,Fatigued
61.2,32.41,178.7,Fatigued
86.6,34.23,445.4,Stressed
128.6315305083305,35.65599344658026,837.2397495405127,Stressed
64.8,31.89,221.2,Fatigued
99.1,35.46,554.3,Stressed
109.8,36.26,647.3,Stressed
88.3,33.88,414.6,Stressed
55.8,31.26,142.3,Fatigued
60.7,32.07,227.4,Fatigued
87.32926199644628,34.89234151193201,329.9006007617422,Focused
74.8,33.73,239.5,Relaxed
86.57763428162082,33.10805325351181,405.65118749565437,Focused
96.4,34.83,530.8,Stressed
88.53865458403168,35.2306854350373,835.1777280288,Stressed
82.7,34.33,470.1,Stressed
75.4,33.63,272.6,Relaxed
89.9,34.33,444.6,Stressed
73.7,33.73,292.0,Relaxed
75.2,33.67,300.8,Relaxed
68.2,33.49,237.2,Relaxed
110.73835842426183,35.45910622586136,583.6727216596753,Stressed
73.4,33.4,236.4,Relaxed
81.0,33.99,334.5,Focused
68.3,33.11,242.9,Relaxed
78.3,34.08,354.7,Focused
102.7,36.17,583.6,Stressed
74.5,33.57,319.8,Relaxed
74.7,33.6,307.3,Relaxed
57.7,31.65,199.5,Fatigued
67.2,32.8,204.7,Relaxed
68.0,33.34,192.0,Relaxed
58.6,32.2,184.8,Fatigued
65.1,32.96,184.1,Relaxed
97.5,35.39,498.7,Stressed
69.13689291320105,33.30971747753888,235.25032088341274,Relaxed
68.87924201137557,33.241071425202804,176.8954822421778,Relaxed
74.7,33.5,263.6,Relaxed
77.36485498903087,35.27554104206293,534.4369320702925,Focused
63.27532685282984,31.510488369233627,137.65196143495186,Fatigued
70.6,33.47,226.0,Relaxed
62.89891882169006,32.52118551349415,227.1709136869924,Relaxed
67.62006693140599,33.185844771338786,174.74627537816002,Relaxed
92.2,34.86,448.4,Focused
78.2,34.03,362.6,Focused
62.9,32.37,168.3,Fatigued
86.8,34.25,438.5,Stressed
78.7,33.15,334.1,Stressed
76.51020134595328,34.29870827849876,372.9902122758235,Focused
66.66797415456898,33.138039317306365,175.90510614385818,Relaxed
87.39810351989892,34.04860223014632,428.4344299390681,Focused
86.8,34.11,450.9,Stressed
94.2,35.39,502.0,Focused
74.1,33.75,331.6,Relaxed
115.7652483226262,36.939047873782265,410.5252227121486,Stressed
104.1,35.79,592.6,Stressed
91.7,34.64,458.4,Focused
99.4103484817258,37.51311586502162,762.9037844074677,Stressed
59.4,32.13,149.7,Fatigued
58.4,31.42,159.5,Fatigued
71.5,33.44,272.9,Relaxed
64.0,31.7,172.5,Fatigued
101.6,35.43,574.0,Stressed
83.2,34.28,351.2,Focused
97.3,34.81,522.7,Stressed
92.2,34.69,525.5,Stressed
57.4,31.01,147.8,Fatigued
93.5,34.95,478.7,Focused
107.7,36.18,607.6,Stressed
89.2,34.61,442.3,Focused
60.2,32.19,186.6,Fatigued
63.6,32.5,186.5,Fatigued
81.8,34.03,367.8,Focused
78.4,34.25,338.1,Focused
92.0,35.12,428.9,Focused
77.6,33.72,324.5,Focused
94.1,34.63,473.7,Stressed
63.2,32.1,165.2,Fatigued
119.69007542613967,38.11073368259777,476.1945235605941,Stressed
67.9,33.37,170.5,Relaxed
71.4,33.75,227.8,Relaxed
58.4,31.67,164.1,Fatigued
58.7,31.63,174.7,Fatigued
77.8,34.03,405.5,Stressed
76.28271501681256,34.43608956545539,516.9249887998866,Focused
58.732920857391186,30.886381509083524,198.8532784111126,Fatigued
70.2,32.39,252.7,Fatigued
58.8,32.1,161.8,Fatigued
82.1,34.1,365.4,Focused
66.2,33.54,183.8,Relaxed
85.0,34.28,368.1,Focused
108.7,35.85,578.5,Stressed
65.0,32.17,210.6,Fatigued
107.3,35.8,594.2,Stressed
72.7,33.53,248.2,Relaxed
83.2,34.41,400.1,Focused
83.65465440037437,34.11504971327631,508.4819902892943,Focused
64.08946050300766,33.243726977501225,146.1894779904661,Relaxed
47.20969277622953,31.005723711258455,211.5095234885507,Fatigued
64.1,32.13,174.3,Fatigued
74.8,33.57,361.8,Stressed
52.780719038949776,30.96969986383224,156.87617609764078,Fatigued
68.05716193104716,32.751928117897776,213.12999555627138,Relaxed
58.8,32.25,160.6,Fatigued
108.0,36.23,628.5,Stressed
51.46012215130238,31.209765775279667,152.69591183146193,Fatigued
108.7,36.52,639.8,Stressed
70.0,33.04,198.5,Relaxed
53.4,31.38,183.5,Fatigued
58.0,31.71,159.4,Fatigued
84.8,34.2,378.2,Focused
73.7,34.04,287.0,Relaxed
62.3,32.15,172.4,Fatigued
98.3,34.85,514.7,Stressed
56.4,31.56,143.0,Fatigued
65.4,32.39,200.7,Fatigued
72.2,33.6,265.2,Relaxed
85.7,33.88,411.9,Focused
61.76017244581848,31.74473317184899,216.8029508689961,Fatigued
99.4,35.74,571.7,Stressed
65.0,32.74,163.3,Relaxed
68.9509810773692,32.911987905920604,200.69814647926694,Relaxed
107.7,36.67,604.0,Stressed
58.9,31.78,147.7,Fatigued
55.5,32.02,171.5,Fatigued
95.2,35.06,537.6,Stressed
64.9,32.94,201.4,Relaxed
63.6,32.57,184.8,Relaxed
127.2231732271572,35.94330755612935,709.9908703084222,Stressed
60.6,32.0,152.3,Fatigued
59.5,31.97,212.7,Fatigued
91.1,34.56,504.4,Stressed
91.8,34.86,464.4,Focused
90.5,34.57,470.0,Stressed
51.587817808132456,31.26775197780396,188.9935247101914,Fatigued
115.34807622555707,37.72939697224986,807.5002546937516,Stressed
66.0,32.82,167.8,Relaxed
87.6,34.96,414.0,Focused
55.2,31.5,150.2,Fatigued
63.7,31.67,266.2,Fatigued
76.9,33.99,344.2,Focused
107.9,36.44,588.9,Stressed
82.6,34.32,395.3,Focused
66.1,32.89,181.2,Relaxed
90.2,35.2,474.4,Focused
70.4,33.23,267.1,Relaxed
88.47787645264673,34.03623428121186,329.62940685712454,Focused
82.5,34.39,359.6,Focused
70.8,32.89,284.3,Fatigued
79.5,33.89,282.1,Relaxed
73.0,33.34,243.0,Relaxed
68.55564523639327,33.129505588825744,298.8590626837507,Relaxed
86.1,33.98,460.6,Stressed
78.7,34.09,306.7,Focused
103.0,35.88,598.5,Stressed
61.1,31.92,222.4,Fatigued
58.6,31.82,149.3,Fatigued
102.0,35.69,611.4,Stressed
65.6,32.67,173.1,Relaxed
59.4,31.97,164.6,Fatigued
101.8,35.51,573.3,Focused
66.15121259871113,33.08400558733698,90.87534583022423,Relaxed
97.5,35.5,554.6,Focused
102.1,35.15,585.2,Stressed
92.9,35.07,476.8,Focused
58.6,32.09,168.5,Fatigued
53.7,31.3,150.2,Fatigued
81.0,34.09,350.2,Focused
63.0,33.07,186.7,Relaxed
74.9,33.02,328.5,Fatigued
80.4,34.12,321.2,Focused
108.9,36.21,623.5,Stressed
108.8012601228614,36.24079269274938,641.6480999689954,Stressed
75.0,33.13,349.2,Stressed
67.8,32.76,173.5,Relaxed
67.6,33.49,239.3,Relaxed
64.5,31.97,212.8,Fatigued
55.2,31.21,170.0,Fatigued
90.1,34.57,484.6,Stressed
76.3,33.72,281.4,Relaxed
70.32011248054069,32.81620056633646,252.08517323493888,Relaxed
104.66738479661952,36.11229430911742,600.9515449883182,Stressed
69.1,33.32,189.2,Relaxed
54.963761875448554,31.182597589641574,93.66482615099332,Fatigued
119.72420008729205,35.807447231186416,493.9416225720957,Stressed
62.405069383924776,31.973841433173245,216.1174697886722,Fatigued
101.6,35.79,546.1,Stressed
74.6,33.15,339.3,Stressed
65.55430900867137,33.25490325684086,197.77028461965207,Relaxed
80.90777129452938,34.67477231668017,351.16922401408976,Focused
56.3,31.33,149.6,Fatigued
74.7,33.12,344.3,Stressed
63.2,32.53,141.4,Relaxed
72.9,33.59,201.1,Relaxed
62.9,32.49,170.6,Fatigued
103.7,35.98,576.9,Stressed
65.9,33.38,182.7,Relaxed
81.1,33.9,339.5,Focused
78.81438123744296,34.07485926633725,493.9256922673559,Focused
71.7,33.95,259.4,Relaxed
68.1,33.3,201.9,Relaxed
108.3,36.16,625.3,Stressed
55.06304933252571,30.778194685622616,171.99315433370094,Fatigued
62.6,31.84,197.1,Fatigued
88.4,34.63,466.4,Stressed
87.4,34.58,419.6,Focused
55.23641238347905,31.916384534992847,136.98802796142058,Fatigued
57.5,31.28,195.4,Fatigued
79.37938910720707,34.77446596477293,425.7484354772635,Focused
56.5,31.67,152.9,Fatigued
84.6,34.27,380.5,Focused
60.3,32.51,162.8,Fatigued
73.25494401220303,34.40131842966443,364.5973676716768,Focused
57.3,31.65,186.7,Fatigued
57.3,31.37,181.0,Fatigued
56.7,32.12,181.1,Fatigued
104.7,36.32,626.5,Stressed
72.6,33.55,265.6,Relaxed
80.8,34.41,346.5,Focused
75.9,34.08,284.9,Relaxed
78.01180780960169,33.96650176097407,438.7641279525837,Focused
62.1,32.28,198.7,Fatigued
62.6,32.49,139.4,Relaxed
69.83147379576593,32.85637902850072,198.08692225178652,Relaxed
110.1,36.38,640.3,Stressed
62.6,32.54,201.5,Relaxed
51.39455650360732,30.592100008583863,159.71282434816106,Fatigued
94.2,35.16,499.4,Focused
93.8,35.14,500.6,Focused
70.5,33.27,188.6,Relaxed
107.7,36.01,647.1,Stressed
97.1,35.03,489.5,Focused
102.7,35.88,611.2,Stressed
80.3,33.48,362.7,Stressed
71.5,33.1,229.3,Relaxed
45.85286959294617,31.330994713333183,179.087447653003,Fatigued
87.1,34.69,417.1,Focused
60.4,32.73,206.9,Fatigued
68.7,33.42,252.9,Relaxed
68.9,33.12,231.7,Relaxed
54.04089901497445,31.377679896265338,170.5330537215406,Fatigued
75.5,33.46,292.5,Relaxed
89.19058419281905,34.35054129635922,442.26209392006336,Focused
60.2,32.58,154.5,Relaxed
90.2,35.02,482.4,Focused
65.7479116077333,33.338668923918966,236.24453073929675,Relaxed
88.6,34.63,449.9,Stressed
81.9,34.29,326.7,Focused
75.7,33.9,291.7,Relaxed
55.1,31.29,176.0,Fatigued
56.4,31.6,164.4,Fatigued
129.4402651841644,36.839082522450155,885.0720504492557,Stressed
61.184254045361584,33.47190915680359,161.17065260749428,Relaxed
85.3,34.79,400.4,Focused
85.1,34.22,393.8,Focused
104.7,35.95,595.8,Stressed
96.8,35.45,539.1,Focused
59.9,31.87,164.1,Fatigued
96.1,35.32,490.2,Focused
83.72121056542423,34.2883877645915,457.87733603284914,Focused
81.3,34.11,385.6,Focused
70.6,32.99,198.9,Relaxed
51.506031399318964,31.58048602036449,232.5803118254827,Fatigued
82.8,33.73,407.3,Stressed
55.1829585180923,30.985261373573522,139.10638692941754,Fatigued
99.6,35.51,533.1,Focused
111.34207403371059,38.046642984772,638.0890167996412,Stressed
55.6,31.22,136.0,Fatigued
93.8,35.31,473.4,Focused
55.7515872586215,32.60032952708754,229.02727543193643,Relaxed
80.08863428023332,34.25087814868998,427.5366745179075,Focused
65.95495010273147,33.34021436819192,154.726801650411,Relaxed
93.3,34.31,491.6,Stressed
72.8,33.29,192.8,Relaxed
87.16100361470016,35.375523488432556,396.7986015348739,Focused
94.6,34.84,483.1,Focused
63.0,32.83,183.8,Relaxed
88.9,34.66,418.1,Focused
48.91541590424141,31.31253326432935,170.63712301961584,Fatigued
102.6,35.7,586.8,Stressed
85.5,34.2,446.3,Stressed
92.2,34.89,501.4,Stressed
77.2,33.09,349.6,Stressed
62.938034056488874,33.0543768280998,180.0977407034873,Relaxed
